"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G16240",60.0025301603597,0.25477894872235,0.32331431407528,0.788022483480355,0.430683554741597,0.999646927568409
"AT5G48360",74.8443665711522,0.111532169355109,0.473351662664474,0.235622219487515,0.813725830186004,0.999646927568409
"AT5G60190",50.2351316603511,-0.0383904683766794,0.348904829684593,-0.110031346976148,0.912384514551293,0.999646927568409
"AT5G16715",77.2602557118544,-0.267823653492989,0.361648237353072,-0.740563967498386,0.458957862353877,0.999646927568409
"AT5G52170",24.5876780118894,-0.0604869317572001,0.442052576004977,-0.136831985696921,0.891163600493698,0.999646927568409
"AT5G25800",69.9500872438782,0.0623220333575809,0.283991640039954,0.219450239270469,0.8262993383644,0.999646927568409
"AT5G41740",109.973437394307,0.767915665444156,0.602129984801418,1.2753320459492,0.202191739701764,0.999646927568409
"AT5G46630",707.008655111695,0.113895965053363,0.150352369257323,0.757526905734584,0.448734252753707,0.999646927568409
"AT5G44520",32.2444688877178,0.0330999415548676,0.483633883378629,0.0684400797637129,0.945435317571395,0.999646927568409
"AT5G50180",194.090429558979,0.279410241917281,0.446033487785877,0.626433327471176,0.531030755395468,0.999646927568409
"AT5G20130",71.0854518304064,-0.179827217417932,0.307276261642133,-0.585229774851163,0.55839322684394,0.999646927568409
"AT5G63260",172.291254451379,0.0317167549683826,0.226199378369779,0.140215924539517,0.888489390237649,0.999646927568409
"AT5G49520",140.044091728439,1.09634358019791,0.970932906938397,1.12916512805706,0.258828181343894,0.999646927568409
"AT5G52630",32.9016251075138,-0.354519271268672,0.395424477517127,-0.896553681994349,0.369957123063962,0.999646927568409
"AT5G38060",8.99777087359884,-0.0264354464012081,0.683235216388887,-0.0386915746833539,0.969136290809726,0.999646927568409
"AT5G45240",34.5675307404614,0.797448195158334,0.946298975800643,0.842702164486261,0.399395036349025,0.999646927568409
"AT5G19290",159.204297354232,0.229088944065456,0.40432033018832,0.566602584536753,0.570984218627557,0.999646927568409
"AT5G49610",52.1649463758524,-0.362474264045498,0.419147338169738,-0.864789612235854,0.387154273649146,0.999646927568409
"AT5G19540",185.422312903877,0.086672277969039,0.240820055982839,0.359904733080933,0.718918377408356,0.999646927568409
"AT5G15410",72.9608239551126,-0.392315936129614,0.602015790178417,-0.651670508531587,0.514613751572695,0.999646927568409
"AT5G20660",711.467345716282,-0.013498632411335,0.216890103736903,-0.0622371983726347,0.950373939876788,0.999646927568409
"AT5G07370",254.874954547792,0.0171958915646895,0.193508121744556,0.0888639267936733,0.929190052342154,0.999646927568409
"AT5G01450",228.353514387004,0.224670281216912,0.182800098253109,1.22904901782836,0.219053428243398,0.999646927568409
"AT5G25265",576.188914600184,-0.0594131349688335,0.272919534784237,-0.217694695309385,0.827666997094226,0.999646927568409
"AT5G58720",498.929229519028,0.173326454865689,0.155711331262445,1.11312679340949,0.265653977866318,0.999646927568409
"AT5G13180",848.157405672477,-0.114560724356523,0.25598106144353,-0.447535937660746,0.654488146001075,0.999646927568409
"AT5G47550",34.7486406436877,-0.327136236018927,0.801635420405775,-0.408086054697204,0.683210497782792,0.999646927568409
"AT5G61760",115.396090331015,-0.0525853884087238,0.350308435398169,-0.150111681863881,0.880676503623859,0.999646927568409
"AT5G27600",673.650531576509,0.352434624018814,0.456847744176128,0.771448756202986,0.440440985166597,0.999646927568409
"AT5G14880",555.671003623465,-0.428590310739277,0.598167873145985,-0.716505064849376,0.473679541220044,0.999646927568409
"AT5G43320",1273.31562483429,0.101332184808606,0.263902029012819,0.383976527909467,0.700995844488892,0.999646927568409
"AT5G65030",16.4915848555084,0.36107286194681,0.558562851991777,0.646431929118204,0.517999667996503,0.999646927568409
"AT5G05420",1.46406975015489,-0.843905065005314,1.68861011749097,-0.499763122501737,0.617241880035822,0.999646927568409
"AT5G15680",493.02621803444,0.0132981756677513,0.209366748800068,0.0635161779220739,0.949355477136093,0.999646927568409
"AT5G02960",1970.74708993231,0.110292058283932,0.294932539220745,0.373956900704616,0.708436381831125,0.999646927568409
"AT5G67240",313.190434680897,0.101928260094743,0.203015322261755,0.502071759703553,0.615617044285221,0.999646927568409
"AT5G26751",491.895171770423,0.0146814655791587,0.182279334515223,0.0805437743022511,0.935804782441942,0.999646927568409
"AT5G37790",168.035680591935,-0.29759596317522,0.277858537361444,-1.07103408087152,0.284154105859915,0.999646927568409
"AT5G13320",226.847160123808,1.56458560465964,0.94059307141107,1.66340328481525,0.0962317360357617,0.999646927568409
"AT5G58003",95.1402077732409,0.236138057011324,0.265450091085858,0.889576100898557,0.373693543667799,0.999646927568409
"AT5G42146",21.2390514980208,-0.188874361745507,0.523933724080022,-0.360492850650438,0.718478602103351,0.999646927568409
"AT5G58940",168.721477756555,-0.293247219566142,0.315772468473586,-0.92866620381337,0.353062100547814,0.999646927568409
"AT5G42250",351.654095333382,-0.322792681957171,0.382383338815552,-0.844159902356192,0.398580057813016,0.999646927568409
"AT5G01890",149.604535687299,-0.135733076589064,0.277220970936026,-0.489620522324723,0.624402451587138,0.999646927568409
"AT5G49460",566.718286575795,-0.210977416129469,0.220936501459632,-0.954923313873591,0.339616478857997,0.999646927568409
"AT5G53280",47.9534658249478,0.246843194926085,0.386368318403443,0.638880527125241,0.522900656790002,0.999646927568409
"AT5G20840",293.057274879918,-0.0650422381760699,0.222272494127249,-0.292623873374246,0.769809663831847,0.999646927568409
"AT5G09850",523.627464613748,0.00271849301086355,0.182201618994884,0.0149202461858469,0.988095807599385,0.999646927568409
"AT5G64980",10.2862873645784,1.3727371405903,1.08194637598059,1.26876633728373,0.204524414596447,0.999646927568409
"AT5G24540",2.06819769615499,1.78006600247519,2.20141402070782,0.808601192565696,0.418744578601807,0.999646927568409
"AT5G67320",463.050236952337,0.207799160644388,0.220699284187481,0.941548865504549,0.346423659986678,0.999646927568409
"AT5G45455",1.36298278542563,-0.744520011005799,1.61616743455581,-0.46067009833695,0.645035311085176,0.999646927568409
"AT5G52550",264.520009143444,0.304189972019554,0.188534174581063,1.61344739061492,0.106647344263555,0.999646927568409
"AT5G47320",196.162216771176,0.327352713534614,0.271894126333454,1.20397125877278,0.228600687489086,0.999646927568409
"AT5G14070",10.0531248781645,-0.371487801939685,0.792700471734654,-0.468635777555126,0.639329999414083,0.999646927568409
"AT5G56020",103.953051464453,-0.22893796137496,0.237805744226554,-0.962709972038582,0.335693090946761,0.999646927568409
"AT5G39250",72.7971813439764,-0.0311898782526017,0.318226497384802,-0.0980115688320155,0.921923107000563,0.999646927568409
"AT5G41730",16.4777707168617,-0.825531104798006,0.569613317608235,-1.44928336343039,0.14725846515408,0.999646927568409
"AT5G06930",97.0683558104304,-0.390862514754247,0.299484841587368,-1.30511618779284,0.191853287407697,0.999646927568409
"AT5G10290",437.757957211896,-0.0999042307780924,0.268148025214688,-0.372571197188963,0.709467613123311,0.999646927568409
"AT5G48220",51.7145028400985,-0.251211989849795,0.462348918214849,-0.543338547908226,0.586896728007324,0.999646927568409
"AT5G56710",896.288315381694,0.206732734028825,0.248736796451759,0.831130484021168,0.405899920372712,0.999646927568409
"AT5G51260",69.3076316843823,-0.102716336389765,0.332667219425644,-0.308766029208129,0.757499512051777,0.999646927568409
"AT5G14250",291.165756499131,0.170759815356789,0.213389462689715,0.800226089912823,0.423579816337825,0.999646927568409
"AT5G66320",61.0326365831069,0.303335318765472,0.322825013386242,0.939627681212385,0.347408572258768,0.999646927568409
"AT5G61550",55.3180571230004,-0.732466293055978,0.573366495799371,-1.27748359630744,0.201431568051102,0.999646927568409
"AT5G56620",26.7718550468621,0.234305632280422,0.412326079125356,0.568253244561783,0.569863021952959,0.999646927568409
"AT5G41910",50.8827750469323,0.0397875269141065,0.345754060001778,0.115074648476729,0.908385953978276,0.999646927568409
"AT5G61210",958.92763824925,0.248777789435103,0.156372911257475,1.59092637870941,0.111626145223572,0.999646927568409
"AT5G63620",325.225365173207,-0.13031881830788,0.27432307020057,-0.475055992237905,0.634747064519632,0.999646927568409
"AT5G03110",29.4438272645782,0.548849738369197,0.412619896798882,1.33015819796183,0.183466153809408,0.999646927568409
"AT5G56550",97.0127069975928,-0.700856314023786,0.749590399894817,-0.934985712359884,0.349795662648842,0.999646927568409
"AT5G15540",421.629835892196,0.0187672544180866,0.166525060407499,0.112699280049272,0.910268972051627,0.999646927568409
"AT5G23540",713.412819087312,0.448940241537581,0.400683641400162,1.12043566332978,0.262528154550044,0.999646927568409
"AT5G44670",70.2433901823024,0.0195758616088161,0.292447538374696,0.0669380283301776,0.946631038685178,0.999646927568409
"AT5G40240",367.558133794776,0.295402803017908,0.382535627690383,0.772222981690482,0.439982372270027,0.999646927568409
"AT5G09950",14.6318836771805,-0.177410306207674,0.547403357277353,-0.324094296918579,0.745866644510846,0.999646927568409
"AT5G10030",312.353229150403,0.290973232943099,0.251099163550341,1.15879809724959,0.246538493291191,0.999646927568409
"AT5G40490",212.549150469285,-0.058655252736884,0.195805943081676,-0.299558081913873,0.764514262303621,0.999646927568409
"AT5G23750",145.173334274866,-0.497989675295552,0.396845981220744,-1.25486888833718,0.209526359728085,0.999646927568409
"AT5G63660",6.17337490750291,-1.20813453255745,1.03888076837993,-1.16291933523947,0.244862231793091,0.999646927568409
"AT5G52860",1.26798467890325,-0.360295609226107,3.08617220329,-0.116745141065692,0.907062017436522,0.999646927568409
"AT5G47730",324.146659784671,0.318442728918005,0.36710831218239,0.867435354500481,0.385703517630318,0.999646927568409
"AT5G03210",13.8875040294914,2.6053125944796,1.7342515269385,1.50226916569524,0.133027608487913,0.999646927568409
"AT5G59380",46.427093779857,-0.17513403310479,0.353553552756255,-0.495353622497833,0.6203505257696,0.999646927568409
"AT5G10370",109.229501494753,-0.0329046887611888,0.307953632584514,-0.106849490571145,0.914908384379862,0.999646927568409
"AT5G39493",2.73007831340847,-1.2914315439235,1.23931354683679,-1.04205392349638,0.297386679221453,0.999646927568409
"AT5G38590",39.1160278837515,0.305758259518092,0.353058026058855,0.866028349309136,0.38647461551381,0.999646927568409
"AT5G43130",318.632863596361,0.16766263071713,0.199855413584904,0.8389196354989,0.40151440834839,0.999646927568409
"AT5G59480",71.7406855954108,0.652605474027184,0.66416831827468,0.982590491100912,0.325809026257949,0.999646927568409
"AT5G57620",87.406676159547,-0.355017965776853,0.42437197862376,-0.836572591169139,0.40283285743079,0.999646927568409
"AT5G13870",42.6950510199911,0.144625416546515,0.514142667254369,0.281294328904553,0.778484659662267,0.999646927568409
"AT5G21010",108.63898375184,0.126305235676884,0.22799302508507,0.553987279346619,0.579587551461683,0.999646927568409
"AT5G05230",127.935084251876,-0.103292070159099,0.252810293596643,-0.40857541316692,0.682851277093608,0.999646927568409
"AT5G45970",19.3768845339457,-0.261985498309616,0.600464643031587,-0.436304620679946,0.662615729823902,0.999646927568409
"AT5G62640",223.858209130655,-0.0118960038864487,0.226218642119808,-0.0525863110792987,0.958061524055621,0.999646927568409
"AT5G16640",10.6609996212572,-0.191645863882321,0.647656932015982,-0.295906450481088,0.767301524787165,0.999646927568409
"AT5G57130",286.144224479654,0.134052347932026,0.251803214915364,0.532369485342289,0.594470115291935,0.999646927568409
"AT5G21274",361.608639630438,-0.109585072458837,0.202595331002647,-0.54090620902515,0.588572231033693,0.999646927568409
"AT5G65250",84.8113381033729,-0.437708700265852,0.306608658354634,-1.42758101683999,0.153412490753621,0.999646927568409
"AT5G47450",393.993269997712,-1.35282297255012,1.94662149443667,-0.694959434289822,0.487080724028358,0.999646927568409
"AT5G06940",24.658425766422,-0.113657920825153,0.430343927928934,-0.264109502769429,0.7916955416517,0.999646927568409
"AT5G66815",10.3949737440989,-0.0767458615984374,0.837610006700478,-0.0916248146327137,0.926996135150764,0.999646927568409
"AT5G57980",20.9838006946798,0.269476264885861,0.558214558776144,0.482746751494038,0.629275563448393,0.999646927568409
"AT5G06200",75.4017343803168,-1.10165660603248,0.837565738447607,-1.31530762955318,0.188406535019359,0.999646927568409
"AT5G39420",5.15962222191524,0.325433971655892,0.822643097790067,0.395595577875912,0.692403399882421,0.999646927568409
"AT5G02830",48.0867419737705,0.0433941030824984,0.436928278410505,0.0993163071073385,0.920887131229934,0.999646927568409
"AT5G62270",228.998553447127,0.222528628377861,0.264172012731608,0.842362618495639,0.399585010427577,0.999646927568409
"AT5G63150",140.103078028056,0.253124481094173,0.303652112587426,0.83360026359538,0.404506277045209,0.999646927568409
"AT5G40020",118.220369562989,-0.0736453955981319,0.299676343510778,-0.245749780364239,0.805875934422939,0.999646927568409
"AT5G28490",1.52713463918434,-0.617699333115379,1.66189820684875,-0.371683013177231,0.710128873892915,0.999646927568409
"AT5G65850",20.2902519210744,0.189682484836552,0.533129065478285,0.355790927786656,0.721997143694068,0.999646927568409
"AT5G11010",94.9378600535809,0.248137028831289,0.288687449815896,0.859535213565857,0.390045300950881,0.999646927568409
"AT5G05430",2.31717789181427,-1.36547246069272,1.49913500642414,-0.910840221088398,0.362379566687226,0.999646927568409
"AT5G55860",389.710488322207,0.174896211535134,0.190827951617176,0.916512544692598,0.35939813087671,0.999646927568409
"AT5G16060",94.0186185648453,0.156177295466028,0.300796253438515,0.519212901359997,0.603612283286053,0.999646927568409
"AT5G50870",147.794931103437,-0.0215164736420978,0.370876915697471,-0.0580151331382647,0.95373657432847,0.999646927568409
"AT5G45775",669.132529042287,0.106107657481743,0.342576137646501,0.309734525617291,0.756762845374547,0.999646927568409
"AT5G65165",1.96803731194867,1.30002556646249,1.40572310080884,0.924809136105439,0.355065197459987,0.999646927568409
"AT5G48300",233.545770161888,-0.0284508674529382,0.235015313535912,-0.121059632348556,0.903643802670807,0.999646927568409
"AT5G67060",1.55482682915103,-0.988830010870678,2.00225318818175,-0.493858627224181,0.621406025162403,0.999646927568409
"AT5G07630",90.922673201679,-0.0939510032901588,0.363617155574341,-0.258378907182641,0.796114493688697,0.999646927568409
"AT5G22660",11.6670674892947,-1.04276485415536,0.690382514911482,-1.51041608330573,0.13093728725489,0.999646927568409
"AT5G34850",1982.69077890185,-0.123346060672271,0.294548901630372,-0.418762589130473,0.675389648408776,0.999646927568409
"AT5G64280",95.2090176504616,-0.309231434110355,0.3143242773187,-0.983797486939958,0.325215095223472,0.999646927568409
"AT5G63780",106.941219575468,0.0774753981940296,0.392098853941725,0.197591493612333,0.843364690705569,0.999646927568409
"AT5G17820",1436.6412812131,-1.04303463670853,0.685892276174096,-1.52069745197682,0.128335778435441,0.999646927568409
"AT5G02100",411.375395099615,-0.100570907324087,0.246946885434946,-0.407257241357601,0.683819063864135,0.999646927568409
"AT5G37210",20.2792616019898,-0.607912841645048,0.627159737749095,-0.969311014490303,0.332390035367163,0.999646927568409
"AT5G54140",135.624377548572,-0.156497633724487,0.307418114103286,-0.509070957581593,0.610702487949168,0.999646927568409
"AT5G46170",231.543304861225,-0.189096734827533,0.253573087977818,-0.745728721985176,0.455831305125055,0.999646927568409
"AT5G61460",119.966285189051,0.163722506737161,0.259318830367593,0.631356028041152,0.527807760382864,0.999646927568409
"AT5G51410",294.012756086409,0.0901230949527986,0.251599660558524,0.358200383707732,0.720193360109378,0.999646927568409
"AT5G54030",10.6179310180515,-0.592831590980353,0.793038180985299,-0.747544828476981,0.454734753610361,0.999646927568409
"AT5G10180",343.10972829127,0.510092834203136,1.01543897183648,0.502337263341984,0.615430301441324,0.999646927568409
"AT5G06460",369.492867338897,0.0235290397317378,0.245881240891946,0.0956926996398142,0.923764639135479,0.999646927568409
"AT5G42080",1228.00301678276,-0.00951678698276208,0.140258440214584,-0.0678517953586408,0.945903611996535,0.999646927568409
"AT5G65600",140.838053867206,1.06843375757235,0.619764723269245,1.7239344503772,0.08471967725592,0.999646927568409
"AT5G53310",269.773513344496,-0.0426317692210898,0.244399574165319,-0.174434711544352,0.861523836599723,0.999646927568409
"AT5G04900",30.1900416169174,-0.0595149543126002,0.428241816329493,-0.138975111825158,0.889469816058947,0.999646927568409
"AT5G50280",45.9025018224783,-0.124617838786706,0.329045800174295,-0.378724903100711,0.704892158564118,0.999646927568409
"AT5G19740",235.860269184258,-0.0416465217205661,0.32459827783215,-0.128301733449435,0.897910193350535,0.999646927568409
"AT5G44660",45.9567459755587,-0.489067590288114,0.516164572908577,-0.947503211102281,0.343382420752961,0.999646927568409
"AT5G41570",49.4684403556503,0.481609630240205,0.454447823150569,1.05976881328494,0.289249788129235,0.999646927568409
"AT5G62580",300.374868234478,-0.201570868890053,0.215631503915524,-0.934793224690492,0.349894871931446,0.999646927568409
"AT5G06811",56.8447969475262,0.259946992721176,0.318448825309113,0.816291259573182,0.414333572203363,0.999646927568409
"AT5G03040",538.338365518994,-0.479225763408025,0.474552046591249,-1.00984869173012,0.312567787705977,0.999646927568409
"AT5G44730",55.3116447295512,-0.159375811822231,0.411164534808293,-0.387620522515496,0.698296879331339,0.999646927568409
"AT5G18065",75.4849207595132,0.578644092427434,0.448094371512739,1.291344255171,0.196584331246537,0.999646927568409
"AT5G26360",1148.04265871759,-0.0675111597459905,0.180997796422903,-0.372994373855524,0.709152631316299,0.999646927568409
"AT5G10830",274.3792395956,-0.370318993596203,0.359655160520589,-1.02965016005937,0.303174259663273,0.999646927568409
"AT5G15290",38.1043776839113,-1.66546910034059,1.19672724674719,-1.39168645559586,0.164017365562298,0.999646927568409
"AT5G14390",322.273775109951,-0.205432830310025,0.496618745837552,-0.413663060510455,0.67912088349721,0.999646927568409
"AT5G03240",22478.2809249673,-0.0233035842529557,0.327126324916663,-0.0712372636439223,0.943208924638705,0.999646927568409
"AT5G52200",164.527332684859,0.160559853227737,0.274004766196814,0.585974672836199,0.557892534951856,0.999646927568409
"AT5G59770",95.0558116940521,0.00653937901452679,0.250451648327641,0.0261103452829824,0.979169325534206,0.999646927568409
"AT5G46620",114.017087817826,0.229183702699934,0.283720089470985,0.80778101800004,0.419216654327663,0.999646927568409
"AT5G43620",15.1048507483784,0.49376605844837,0.739395755656099,0.667796717348248,0.504263362266233,0.999646927568409
"AT5G04740",1422.29859645829,0.0432391039046898,0.179878501236619,0.240379498424948,0.810036070219019,0.999646927568409
"AT5G46090",75.7519123784814,-0.32060108371809,0.564500255942138,-0.567937889032512,0.57007714332745,0.999646927568409
"AT5G27640",832.995731955197,0.113483414143749,0.255948992764902,0.443382929222884,0.657488781245188,0.999646927568409
"AT5G07390",180.018213935014,0.278485682195511,0.223086502110416,1.2483304886715,0.211910053292211,0.999646927568409
"AT5G06700",251.710870342882,-0.00455092256033404,0.25816452030274,-0.0176279937886017,0.985935624330385,0.999646927568409
"AT5G18950",55.3553773346993,0.0440926213311276,0.307382598991987,0.143445404768268,0.885938425905356,0.999646927568409
"AT5G42600",15.8168886393705,-0.0990090382244812,0.772130764514589,-0.128228329675123,0.897968281289039,0.999646927568409
"AT5G14350",8.59807787300146,-0.303438255704101,0.73244406323704,-0.414281814727331,0.678667730335528,0.999646927568409
"AT5G55990",109.005497584692,0.152164996814851,0.293908367870451,0.517729379116972,0.604647097154114,0.999646927568409
"AT5G06290",133.738922595887,0.0442098762383423,0.331619234074699,0.133315175043146,0.893944126776056,0.999646927568409
"AT5G15950",39.3655102958775,0.357975506659444,0.656402689051562,0.545359598049003,0.585506221855359,0.999646927568409
"AT5G36870",71.5327498521868,-0.666815076476996,1.15462954983628,-0.577514300211308,0.563592081214429,0.999646927568409
"AT5G51850",12.2445373612705,0.0936288832211651,0.624326567651848,0.149967802224583,0.880790018034661,0.999646927568409
"AT5G55760",36.0996131660441,0.119913829617188,0.361256318907384,0.331935590718153,0.739937895059846,0.999646927568409
"AT5G06120",344.771928117108,0.0571209832659482,0.19238396737517,0.296911348930423,0.766534191484217,0.999646927568409
"AT5G41270",56.069611618579,-0.173448461232838,0.411642385797321,-0.421357146924706,0.673494306279777,0.999646927568409
"AT5G54100",140.955188146508,0.458259924433665,0.308364741539002,1.48609702311152,0.137253459602227,0.999646927568409
"AT5G44240",577.799772898623,0.0999837958551814,0.169629384723803,0.589424975029998,0.555576226808333,0.999646927568409
"AT5G62990",21.3009060629071,0.0131578188487202,0.468785880777091,0.0280678650707417,0.977608023929256,0.999646927568409
"AT5G61170",612.796914344292,-0.0476963572980116,0.417738651390788,-0.114177505814257,0.909097083042954,0.999646927568409
"AT5G13090",166.401051800768,-0.200088209581168,0.347270473111874,-0.576173976981652,0.564497592823002,0.999646927568409
"AT5G22770",468.46633554433,-0.259179738449178,0.24714274571436,-1.04870461684006,0.29431408870996,0.999646927568409
"AT5G63600",5227.28639547236,-0.537899956671859,0.434745131936764,-1.23727654930958,0.215984430873221,0.999646927568409
"AT5G50160",9.91366899034188,2.11247790413722,1.77560698580696,1.18972155495163,0.234155850497933,0.999646927568409
"AT5G62070",165.758215763707,-0.269757416865163,0.263475379329925,-1.0238429774775,0.305909447173079,0.999646927568409
"AT5G15265",17.6258623640211,-0.363129181164233,0.604640071998653,-0.600570815566194,0.548125881077451,0.999646927568409
"AT5G47020",638.731928458629,0.0273152594300406,0.250685334753651,0.10896233502005,0.91323236470662,0.999646927568409
"AT5G42660",118.233565047282,-0.110804169525844,0.247447744971864,-0.447788156398206,0.654306091753208,0.999646927568409
"AT5G01360",78.6987982800955,0.0416874060279226,0.311948448256398,0.133635561455522,0.893690762415708,0.999646927568409
"AT5G22430",2.074674533518,1.4415621245531,1.83275938738008,0.786552852752705,0.43154366803707,0.999646927568409
"AT5G14020",45.9260579047605,-0.651954603627669,0.590695352646106,-1.10370701361902,0.269720252219884,0.999646927568409
"AT5G19530",313.605870045311,-0.260433619215702,0.551384397062229,-0.472326784369108,0.636693555102556,0.999646927568409
"AT5G19490",8.64517345085607,0.594878251274551,0.812044890664115,0.732568184485517,0.463821841785107,0.999646927568409
"AT5G12360",10.7105903129891,0.117638257405516,0.718129283586691,0.163812088010075,0.869879075375496,0.999646927568409
"AT5G56180",245.286982769667,-0.0446607779643844,0.202774242149155,-0.220248772679585,0.82567741397428,0.999646927568409
"AT5G53860",166.600679193564,-0.210114539123833,0.288071024910867,-0.729384495330085,0.465766499310524,0.999646927568409
"AT5G40300",131.689123400703,-0.012059616757268,0.233594417067969,-0.0516263055797221,0.958826458463294,0.999646927568409
"AT5G53020",76.4098577058714,-0.0579591369837862,0.263151631296664,-0.220249962723757,0.825676487209806,0.999646927568409
"AT5G07475",126.443013733138,0.259477987503539,0.258951604659492,1.00203274602117,0.316327777643892,0.999646927568409
"AT5G42590",132.147662821047,-0.539014793285244,0.455856056178068,-1.18242323641455,0.237037807766505,0.999646927568409
"AT5G34940",132.240680115823,-0.567472252198052,0.665105741269507,-0.853206064820462,0.393545040720532,0.999646927568409
"AT5G17390",77.4825950233908,0.228149722711193,0.392529769147952,0.581229095582809,0.561086060610774,0.999646927568409
"AT5G66210",367.611731520239,0.475277438303015,0.434652052629631,1.09346645305734,0.274189050388967,0.999646927568409
"AT5G58270",169.360990443808,-0.0434406423650162,0.252040103985447,-0.172356072220651,0.863157604594222,0.999646927568409
"AT5G49340",16.9997664593401,0.180632434486528,0.622615875177672,0.29011858143672,0.771725520907566,0.999646927568409
"AT5G16370",506.714139432893,-0.540760904377219,0.352417661382651,-1.53443190745786,0.124923432963098,0.999646927568409
"AT5G18690",88.1968448424397,0.0147268823671106,0.306149126401874,0.0481036236823327,0.961633658269958,0.999646927568409
"AT5G08060",576.208762998393,-0.0393996395879995,0.368976784603868,-0.106780809069868,0.914962872560212,0.999646927568409
"AT5G41990",1363.13264603787,0.050805026467032,0.174617553884735,0.290950281553986,0.771089344794151,0.999646927568409
"AT5G26110",107.703921681577,0.198589994433148,0.384992464530858,0.515828263483403,0.605974360584413,0.999646927568409
"AT5G06860",6.88862913097962,3.92914614281913,1.61488101548962,2.43308708513602,0.0149706997735157,0.999646927568409
"AT5G49530",162.645849763515,0.030290015034638,0.236960877810445,0.127827071348327,0.898285825965303,0.999646927568409
"AT5G22630",1103.87759584117,0.334063385188989,0.573986184982862,0.582005967964131,0.560562661000466,0.999646927568409
"AT5G10360",1500.55201477652,0.0169671316936564,0.250097170418047,0.0678421577712983,0.945911284000412,0.999646927568409
"AT5G03990",55.4444402135851,0.256208604761839,0.347102453297238,0.738135390078724,0.46043217993239,0.999646927568409
"AT5G22390",2.83064431364957,2.04683165866773,1.66390046602477,1.23014068477174,0.218644427065296,0.999646927568409
"AT5G65940",259.876377103099,0.0519715055447808,0.246449191328748,0.210881217603405,0.832979960734427,0.999646927568409
"AT5G24330",7.28827090715395,0.246935006226556,0.72795942906286,0.339215341361054,0.734447512970291,0.999646927568409
"AT5G06870",9.21576466158822,0.595936181310302,1.25660006206375,0.474244908385234,0.635325272449402,0.999646927568409
"AT5G14710",59.9653628816798,0.33293151698856,0.347688127222583,0.957557911591912,0.338285731018366,0.999646927568409
"AT5G56670",200.085338105919,0.102299860631712,0.360994830079027,0.283383173685112,0.776883125419713,0.999646927568409
"AT5G38070",10.0895536007077,-0.317687389598998,0.696834445729734,-0.455900811944381,0.64846130563794,0.999646927568409
"AT5G04120",15.1123798032005,0.706450822158973,1.41718264009566,0.49848961042261,0.618138990327913,0.999646927568409
"AT5G45720",37.6587338116802,-0.0962763721820539,0.534755594985506,-0.180038082976324,0.857122670766322,0.999646927568409
"AT5G48370",83.1073004290264,0.308617597448732,0.261112904222918,1.18193161830584,0.237232834984788,0.999646927568409
"AT5G10480",285.156582960241,-0.141431799674532,0.284981938399625,-0.49628338016357,0.619694490465464,0.999646927568409
"AT5G08770",60.8637858950644,-0.190539758091279,0.43357398236417,-0.43946308090793,0.660326027505345,0.999646927568409
"AT5G51690",114.304063839677,-0.300405180621523,0.307989847408907,-0.97537364672507,0.32937495095312,0.999646927568409
"AT5G22250",86.000956442669,0.553589913097739,0.497669503769005,1.11236454897323,0.265981440671118,0.999646927568409
"AT5G06320",1037.78004560948,0.842164913279754,0.733585115957939,1.14801254136683,0.250963386541441,0.999646927568409
"AT5G56720",13.116599067906,-0.0672918027407277,0.560842589251514,-0.119983403597315,0.904496294985304,0.999646927568409
"AT5G17430",19.4351181179133,0.0894428029618047,0.586461694979169,0.152512608628227,0.87878264652099,0.999646927568409
"AT5G07720",19.2175476316392,-0.33388803492178,0.565077999560372,-0.590870703126901,0.554607057131602,0.999646927568409
"AT5G18860",1032.73316815478,-0.192683656077164,0.288598326570019,-0.667653407305588,0.504354857847706,0.999646927568409
"AT5G47900",2.90638203194365,-0.553516980728751,1.15432021740077,-0.479517704346483,0.631570376304624,0.999646927568409
"AT5G63350",5.39650285809607,1.08213579172021,1.41112760657259,0.76685891954772,0.443165400673045,0.999646927568409
"AT5G62670",207.833290477381,-0.240680660759192,0.49214212419718,-0.489047063694881,0.624808377496677,0.999646927568409
"AT5G06910",122.568866241621,0.219190690445773,0.293987275477032,0.745578835308801,0.455921871987174,0.999646927568409
"AT5G12120",313.091878277691,-0.164787489147351,0.216490715547149,-0.761175779436429,0.446552082901392,0.999646927568409
"AT5G57440",64.0776438976909,-0.0907885659880218,0.38442603537235,-0.236166538252502,0.813303443759776,0.999646927568409
"AT5G22120",164.462496981451,0.329512417811224,0.2196206628456,1.50037074627573,0.13351839290633,0.999646927568409
"AT5G21090",2160.92756348777,0.36348045301962,0.415637691955495,0.874512730810132,0.381839090259946,0.999646927568409
"AT5G27920",516.916214405755,-0.375040032889233,0.489572932823657,-0.766055489886165,0.443643285594879,0.999646927568409
"AT5G66540",182.320035067616,0.0786700057692501,0.225657189892283,0.348626187389832,0.727369965079848,0.999646927568409
"AT5G27830",99.3040110055845,0.267434126799279,0.312339447265398,0.856229109517626,0.391871064161121,0.999646927568409
"AT5G21990",406.462252234222,0.159544647815806,0.204028244340211,0.781973340660472,0.434230241217647,0.999646927568409
"AT5G20160",472.873858168775,0.270347129887582,0.362766667072607,0.745236964766316,0.456128480200605,0.999646927568409
